N,431,85,7.74
N,622,36,3.59
N,183,51,1.77
N,615,44,1.22
N,930,69,6.00
N,731,15,7.72
N,869,18,9.88
N,740,46,5.04
N,98,85,4.40
N,794,34,3.11
N,735,7,4.00
N,548,99,3.25
N,375,32,3.79
N,766,94,7.43
N,717,46,4.46
N,87,30,6.09
N,68,70,8.62
N,708,71,7.13
N,593,68,0.86
N,667,36,7.62
N,132,75,9.74
N,406,85,7.60
N,678,0,6.69
N,915,10,3.51
N,167,86,4.43
N,620,63,5.75
N,711,79,6.11
N,42,48,0.94
N,579,7,1.12
N,365,12,0.34
N,853,89,5.03
N,182,69,1.95
N,237,30,2.24
N,578,51,4.53
N,303,83,2.54
N,390,9,9.94
N,125,51,5.99
N,6,32,1.47
N,618,3,4.44
N,312,6,8.85
N,593,4,5.09
N,966,94,7.99
N,188,1,3.49
N,572,28,0.53
N,550,56,7.28
N,800,89,8.04
N,923,88,8.66
N,227,3,6.96
N,784,29,3.69
N,737,20,8.72
N,105,52,7.69
N,627,41,2.80
N,741,16,7.28
N,757,18,3.13
N,359,32,8.55
N,87,74,5.70
N,766,89,0.32
N,698,8,8.19
N,242,21,0.65
N,429,19,0.07
N,459,9,3.82
N,56,47,1.66
N,786,2,2.34
N,856,17,3.88
N,855,47,0.71
N,295,13,3.64
N,215,69,2.56
N,881,3,1.58
N,994,72,6.46
N,255,41,7.33
N,904,89,5.56
N,993,69,4.13
N,966,52,5.85
N,465,82,1.30
N,71,23,5.82
N,173,6,5.12
N,464,38,1.44
N,101,49,7.02
N,704,66,7.24
N,770,73,5.45
N,339,42,2.47
N,765,53,9.56
N,540,85,8.06
N,552,48,2.48
N,327,36,4.52
N,575,86,2.67
N,441,49,6.06
N,480,51,9.19
N,226,29,4.84
N,978,26,0.83
N,901,86,7.66
N,667,5,7.82
N,633,17,8.55
N,651,54,5.91
N,0,13,8.93
N,826,8,7.36
N,424,55,7.52
N,778,3,3.65
N,690,59,5.64
N,318,56,8.14
N,908,87,2.99
N,196,1,6.41
N,962,60,9.38
N,135,35,8.17
N,175,94,7.20
N,388,31,2.21
N,153,85,4.83
N,461,54,4.81
N,838,7,6.63
N,724,38,3.29
N,533,17,5.15
N,157,61,0.53
N,386,90,0.75
N,58,3,2.10
N,73,71,7.33
N,755,13,3.22
N,485,17,0.54
N,885,54,6.10
N,415,71,5.81
N,171,21,8.86
N,625,61,7.15
N,238,0,1.15
N,843,44,7.56
N,173,73,6.00
N,523,25,3.82
N,460,11,7.88
N,479,95,8.74
N,228,45,3.27
N,295,28,6.96
N,731,45,5.57
N,869,8,0.85
N,16,3,7.63
N,140,80,8.27
N,670,68,7.27
N,200,53,6.65
N,871,35,5.72
N,258,36,4.84
N,783,27,7.19
N,716,10,1.26
N,22,15,0.04
N,468,98,2.41
N,91,12,0.06
N,577,79,4.49
N,733,66,5.62
N,209,60,5.86
N,469,37,7.98
N,113,62,8.87
N,839,47,9.04
N,245,69,0.10
N,62,28,4.60
N,999,68,3.66
N,323,59,0.76
N,173,48,2.96
N,921,4,1.64
N,401,34,8.48
N,694,47,8.99
N,213,37,8.70
N,532,91,0.22
N,144,38,8.21
N,728,25,9.41
N,991,50,8.43
N,358,1,6.45
N,544,76,9.66
N,201,77,6.80
N,799,34,8.97
N,33,5,4.93
N,123,14,7.27
N,77,4,3.30
N,491,15,6.70
N,303,42,7.95
N,291,84,0.30
N,757,20,2.43
N,737,27,3.65
N,724,53,5.07
N,178,90,7.05
N,133,69,0.59
N,768,92,1.19
N,346,75,3.99
N,866,34,3.34
N,791,81,1.51
N,981,59,7.90
N,398,56,2.39
N,758,4,3.64
N,639,33,6.56
N,65,31,6.32
N,517,0,0.23
N,849,45,6.74
N,340,69,9.97
N,459,63,0.84
N,306,74,6.71
N,673,34,6.32
N,918,42,1.64
N,591,24,8.39
N,864,52,4.42
N,702,92,3.59
N,687,76,9.63
N,251,7,4.46
N,664,98,3.93
N,516,22,0.23
N,859,90,7.81
N,682,55,9.90
N,775,84,6.62
N,599,43,3.75
N,246,20,0.20
N,580,21,5.03
N,36,37,6.31
N,323,24,3.84
N,567,52,9.74
N,664,20,0.94
N,850,75,5.24
N,254,75,3.22
N,493,70,4.68
N,934,25,0.46
N,647,49,9.62
N,456,35,4.22
N,923,70,0.58
N,459,17,9.86
N,469,25,9.84
N,633,31,5.32
N,496,29,6.94
N,76,25,0.36
N,72,39,2.10
N,180,61,1.24
N,202,38,6.26
N,459,58,8.86
N,397,39,2.77
N,795,83,7.65
N,918,97,0.64
N,600,71,4.31
N,979,47,1.02
N,75,23,4.54
N,254,91,7.79
N,598,36,2.44
N,614,69,5.83
N,313,32,1.18
N,351,64,3.38
N,698,84,7.24
N,185,12,7.66
N,369,80,9.63
N,393,12,2.63
N,748,21,7.63
N,138,44,8.71
N,608,15,4.08
N,963,38,5.62
N,456,54,4.74
N,231,11,6.48
N,352,34,4.94
N,811,24,5.46
N,953,90,7.33
N,950,50,6.27
N,909,26,2.53
N,442,81,5.05
N,609,70,1.20
N,931,61,0.10
N,841,94,4.06
N,931,51,0.54
N,436,32,3.94
N,235,59,2.61
N,937,50,1.71
N,163,77,3.13
N,359,51,6.49
N,631,89,9.03
N,970,3,9.31
N,113,73,6.57
N,974,43,4.48
N,466,57,9.22
N,269,24,3.75
N,506,39,2.57
N,715,81,3.49
N,558,63,1.94
N,955,8,8.47
N,360,82,3.37
N,146,59,8.02
N,302,24,7.90
N,284,78,5.00
N,923,67,4.74
N,24,23,9.30
N,508,55,9.98
N,276,53,9.77
N,377,53,8.84
N,774,76,6.37
N,541,11,2.51
N,782,84,4.74
N,219,91,5.03
N,33,19,2.51
N,796,84,8.74
N,164,74,4.11
N,426,73,6.19
N,306,9,7.64
N,171,18,7.21
N,726,81,5.94
N,165,79,4.28
N,603,51,4.07
N,3,64,3.15
N,56,34,3.43
N,438,71,9.28
N,844,92,2.61
N,876,89,9.10
N,364,74,7.13
N,560,51,3.07
N,159,39,9.48
N,170,41,9.87
N,77,84,6.21
N,326,96,2.36
N,77,49,4.01
N,845,5,9.56
N,89,40,4.29
N,998,0,3.18
N,311,52,7.50
N,147,13,5.40
N,25,72,6.04
N,767,67,6.35
N,156,5,9.18
N,673,84,5.11
N,216,55,4.24
N,232,72,9.53
N,249,19,0.47
N,401,63,8.23
N,62,67,4.37
N,402,3,8.49
N,454,52,4.88
N,397,91,0.74
N,547,38,1.65
N,270,19,3.06
N,137,21,1.14
N,628,16,8.68
N,251,44,2.32
N,899,18,9.94
N,121,83,2.98
N,890,74,4.47
N,746,63,8.96
N,705,58,6.20
N,640,1,8.89
N,731,44,6.25
N,445,80,2.96
N,888,67,4.00
N,962,67,4.32
N,681,84,2.03
N,319,19,3.49
N,706,21,9.67
N,271,35,1.00
N,651,91,8.64
N,798,92,7.58
N,443,62,9.20
N,303,33,8.03
N,758,1,9.01
N,811,71,0.89
N,180,28,4.03
N,11,76,9.29
N,831,70,2.13
N,431,97,2.04
N,645,53,9.63
N,350,56,3.36
N,538,63,3.28
N,201,15,6.14
N,408,84,6.32
N,221,23,8.99
N,289,51,0.36
N,18,95,7.51
N,666,77,5.18
N,47,3,6.67
N,605,71,5.09
N,810,7,7.76
N,859,43,7.67
N,724,69,9.00
N,706,29,9.40
N,433,82,2.22
N,176,42,9.85
N,545,44,5.91
N,841,53,7.03
N,322,96,6.68
N,70,53,8.61
N,63,72,6.69
N,49,49,8.19
N,84,95,3.63
N,436,29,8.71
N,282,36,5.19
N,765,12,2.62
N,867,53,7.39
N,542,43,1.65
N,365,54,9.64
N,197,41,8.82
N,914,58,1.94
N,358,45,3.88
N,510,48,3.84
N,634,11,1.14
N,795,0,6.92
N,95,32,7.56
N,961,76,3.09
N,755,58,5.16
N,623,69,6.84
N,262,32,7.30
N,776,39,9.54
N,302,99,6.94
N,955,70,6.52
N,294,93,5.56
N,742,5,2.56
N,920,12,6.48
N,966,68,6.84
N,820,8,6.18
N,285,22,9.87
N,394,28,1.53
N,454,50,7.92
N,108,87,5.34
N,504,2,8.66
N,10,48,2.75
N,906,76,5.19
N,445,38,8.34
N,255,56,0.19
N,866,12,9.40
N,369,72,0.61
N,175,81,2.54
N,180,68,7.77
N,115,94,0.02
N,850,64,5.18
N,580,85,2.52
N,683,63,6.83
N,798,50,2.37
N,835,48,1.08
N,239,60,0.95
N,555,15,8.52
N,507,44,6.59
N,959,80,3.58
N,205,30,2.25
N,459,55,5.09
N,471,40,9.49
N,159,7,8.27
N,784,0,5.25
N,78,78,3.65
N,994,86,9.29
N,843,42,3.34
N,771,59,1.28
N,799,75,7.13
N,478,87,6.40
N,794,65,3.24
N,291,59,2.42
N,680,69,5.05
N,229,4,5.12
N,744,85,7.16
N,491,66,3.70
N,110,47,2.99
N,822,56,2.25
N,372,79,6.04
N,938,38,3.00
N,822,60,1.85
N,400,75,9.98
N,331,33,1.42
N,54,3,9.73
N,696,7,4.91
N,921,44,2.62
N,773,57,5.00
N,426,18,8.63
N,600,67,9.23
N,3,37,5.52
N,685,72,8.73
N,763,18,6.38
N,576,32,3.13
N,723,22,9.19
N,112,32,5.70
N,624,94,0.06
N,538,70,2.36
N,390,94,1.56
N,231,77,4.29
N,61,56,5.87
N,393,13,0.86
N,179,50,9.21
N,13,51,9.61
N,849,71,1.59
N,344,93,2.41
N,597,79,4.58
N,119,12,4.23
N,929,11,7.86
N,984,61,9.61
N,376,80,7.45
N,302,46,1.75
N,262,11,8.02
N,61,51,8.48
N,161,7,7.21
N,402,63,8.33
N,477,89,4.32
N,460,10,1.62
N,310,74,9.26
N,10,8,5.10
N,581,52,3.41
N,671,28,1.88
N,977,55,3.38
N,754,68,9.45
N,358,34,4.00
N,743,9,6.68
N,897,4,4.53
N,734,72,8.98
N,406,81,8.56
N,983,14,3.02
N,795,28,4.82
N,744,17,5.16
N,258,74,9.73
N,448,89,9.64
N,636,83,2.57
N,20,40,4.00
N,858,86,0.51
N,683,35,6.43
N,409,91,2.83
N,115,41,5.85
N,383,1,8.23
N,640,86,0.49
N,661,22,3.67
N,172,59,1.96
N,708,19,3.99
N,944,75,4.51
N,485,30,9.22
N,886,56,2.94
N,146,76,1.41
N,791,16,1.38
N,142,6,7.62
N,540,87,4.65
N,15,23,9.62
N,264,2,4.34
N,327,24,9.75
N,2,59,6.00
N,192,51,8.56
N,498,46,6.44
N,828,85,3.54
N,169,84,0.54
N,213,35,0.76
N,70,19,2.42
N,761,63,4.74
N,230,81,4.93
N,923,16,6.32
N,244,91,2.44
N,52,21,6.80
N,896,17,9.43
N,82,17,7.70
N,861,56,8.85
N,849,44,5.01
N,176,24,6.89
N,371,86,6.68
N,425,88,7.53
N,802,18,1.54
N,572,66,3.32
N,90,73,3.47
N,570,44,0.39
N,360,9,3.89
N,458,50,0.37
N,220,67,3.42
N,890,47,1.26
N,152,70,0.34
N,181,65,6.73
N,775,55,0.84
N,318,84,7.13
N,762,3,7.81
N,8,67,9.67
N,704,34,0.19
N,548,34,2.56
N,166,91,5.97
N,537,54,0.48
N,368,85,4.72
N,995,27,9.24
N,824,44,9.99
N,976,23,8.84
N,196,35,8.57
N,633,62,8.30
N,433,69,9.44
N,94,6,4.42
N,164,53,8.25
N,190,92,5.13
N,871,65,6.16
N,604,78,0.64
N,938,70,0.97
N,978,74,2.47
N,143,82,7.90
N,442,21,2.25
N,949,82,7.54
N,605,9,5.49
N,504,35,9.30
N,82,8,4.94
N,738,24,4.04
N,318,63,0.50
N,218,44,5.84
N,405,41,1.47
N,922,28,7.14
N,362,44,6.21
N,995,33,8.40
N,576,64,1.39
N,297,62,6.88
N,590,54,6.28
N,444,65,8.37
N,144,13,3.65
N,189,65,7.78
N,126,48,8.75
N,718,49,2.45
N,805,51,0.25
N,118,97,4.13
N,469,61,5.78
N,195,95,2.82
N,424,1,1.37
N,793,93,1.85
N,632,70,6.84
N,296,62,2.01
N,480,98,7.84
N,757,86,4.34
N,376,46,9.52
N,282,47,4.18
N,235,30,6.40
N,571,2,0.11
N,375,25,2.49
N,849,17,6.88
N,672,31,8.90
N,190,99,8.97
N,260,53,2.50
N,141,63,5.99
N,849,29,0.51
N,889,32,6.43
N,278,38,0.67
N,734,74,3.34
N,373,26,9.53
N,153,67,3.02
N,811,92,8.98
N,888,23,9.67
N,505,70,9.41
N,703,98,1.59
N,601,52,5.79
N,558,8,3.69
N,356,19,0.44
N,94,97,5.42
N,659,17,7.84
N,890,25,9.03
N,593,77,5.38
N,963,4,6.93
N,788,21,1.59
N,59,38,1.57
N,807,46,7.72
N,938,96,2.29
N,910,53,6.08
N,968,71,7.12
N,648,95,5.59
N,955,97,9.95
N,626,24,6.74
N,751,6,8.18
N,232,55,1.01
N,81,34,5.31
N,939,24,9.27
N,316,31,7.05
N,415,66,4.34
N,125,91,4.71
N,213,84,3.77
N,636,1,0.62
N,473,57,3.79
N,711,46,8.23
N,317,21,3.88
N,451,65,8.38
N,813,58,1.96
N,863,85,0.45
N,291,17,4.27
N,608,3,4.16
N,267,26,7.87
N,310,11,8.65
N,839,37,0.46
N,311,3,6.67
N,827,24,0.07
N,362,34,6.72
N,73,93,7.13
N,282,20,4.71
N,994,90,0.99
N,712,93,4.69
N,457,82,6.35
N,179,14,7.93
N,541,29,7.67
N,885,52,8.40
N,922,18,2.60
N,126,72,6.34
N,462,74,2.88
N,901,20,3.18
N,48,80,5.11
N,600,84,2.22
N,296,26,4.39
N,56,13,3.42
N,865,23,1.37
N,360,73,2.20
N,706,99,6.66
N,257,80,1.86
N,175,20,3.90
N,547,27,7.12
N,170,76,3.77
N,219,50,2.01
N,479,8,5.58
N,79,75,6.82
N,429,95,6.93
N,129,0,9.60
N,138,43,0.13
N,114,38,8.90
N,438,83,3.66
N,314,44,8.37
N,392,45,9.33
N,360,26,5.12
N,423,17,7.52
N,161,33,7.33
N,440,40,2.41
N,817,95,0.28
N,326,17,9.39
N,871,84,2.13
N,899,76,2.20
N,716,75,8.40
N,345,61,9.61
N,448,6,7.21
N,332,88,2.02
N,639,25,3.91
N,646,89,8.58
N,792,25,3.97
N,792,32,8.14
N,954,2,9.01
N,181,32,0.76
N,878,58,0.05
N,510,30,1.68
N,708,2,1.03
N,92,23,4.50
N,274,74,8.21
N,659,93,3.41
N,774,48,1.70
N,511,32,2.86
N,168,91,3.47
N,153,97,4.21
N,798,73,3.07
N,459,81,3.70
N,180,57,3.55
N,599,89,0.87
N,298,92,7.78
N,445,18,1.03
N,875,90,1.61
N,857,33,6.36
N,60,59,6.36
N,203,58,7.59
N,355,73,7.32
N,359,73,9.64
N,238,84,4.86
N,81,63,9.23
N,562,72,6.63
N,449,23,5.68
N,463,43,0.77
N,884,80,1.99
N,611,22,6.97
N,175,86,7.90
N,293,12,5.37
N,211,31,3.71
N,25,56,9.22
N,677,77,9.58
N,381,92,1.04
N,609,61,7.26
N,427,21,8.01
N,438,59,2.51
N,954,0,4.76
N,996,48,7.77
N,278,6,8.85
N,137,66,9.32
N,927,24,0.44
N,82,11,0.55
N,288,33,1.61
N,29,68,3.23
N,28,59,4.82
N,559,56,2.27
N,635,28,7.40
N,92,5,8.36
N,286,66,6.73
N,952,30,1.74
N,899,63,2.03
N,529,55,4.56
N,749,25,5.20
N,598,4,3.01
N,524,88,4.19
N,707,61,5.71
N,144,41,3.71
N,991,97,9.66
N,50,61,9.36
N,916,58,3.56
N,394,83,7.62
N,317,75,2.33
N,280,79,7.44
N,142,11,7.22
N,680,2,2.17
N,964,56,7.50
N,428,99,0.17
N,558,39,7.02
N,490,1,1.26
N,96,13,3.88
N,384,59,1.78
N,240,59,1.73
N,638,25,4.69
N,806,2,9.38
N,548,27,5.44
N,677,85,2.69
N,282,41,8.84
N,663,58,3.71
N,240,79,0.49
N,837,87,7.41
N,529,66,1.71
N,48,91,7.73
N,609,69,7.68
N,656,63,5.40
N,592,53,5.67
N,78,21,3.07
N,972,44,0.65
N,225,18,0.80
N,129,99,2.65
N,421,59,3.42
N,636,49,9.55
N,471,69,9.92
N,657,96,0.77
N,748,81,2.42
N,441,42,0.14
N,763,66,6.14
N,294,45,7.13
N,196,85,2.38
N,941,73,1.42
N,387,22,0.40
N,513,11,6.86
N,327,91,4.56
N,439,78,8.14
N,655,78,6.95
N,102,34,7.03
N,239,20,5.20
N,584,57,7.42
N,689,83,6.41
N,69,23,3.04
N,886,99,9.67
N,931,60,6.19
N,526,91,9.24
N,499,69,9.62
N,399,57,3.40
N,19,59,8.94
N,488,64,4.49
N,493,90,8.95
N,753,68,6.39
N,470,24,2.77
N,309,63,8.92
N,769,27,7.90
N,634,64,2.92
N,423,44,2.72
N,895,28,8.53
N,420,59,5.50
N,520,13,3.46
N,220,32,3.38
N,10,3,7.24
N,760,60,8.10
N,260,48,6.10
N,210,9,3.31
N,53,83,4.40
N,495,16,3.64
N,491,41,6.14
N,494,80,9.40
N,434,32,6.34
N,412,92,9.21
N,464,27,9.73
N,748,4,6.53
N,506,94,4.82
N,633,91,9.65
N,964,73,7.84
N,353,68,9.54
N,895,97,6.00
N,270,61,8.26
N,442,3,1.66
N,730,22,2.76
N,298,5,9.14
N,145,72,2.87
N,794,1,3.57
N,764,44,7.00
N,6,80,4.15
N,35,56,9.11
N,76,57,2.10
N,176,79,5.86
N,2,27,4.10
N,441,55,4.96
N,514,72,7.13
N,475,80,4.94
N,951,25,7.79
N,677,94,1.26
N,937,16,2.89
N,284,31,8.74
N,958,25,2.50
N,375,93,0.28
N,288,97,4.53
N,983,90,3.38
N,513,70,3.70
N,651,68,3.56
N,993,88,2.48
N,284,33,7.80
N,709,31,0.50
N,728,54,5.06
N,661,92,5.17
N,168,89,0.50
N,899,40,0.07
N,126,15,5.16
N,648,69,8.11
N,242,38,1.84
N,721,16,0.36
N,642,17,3.38
N,525,30,3.97
N,114,13,3.76
N,154,13,9.55
N,117,14,0.81
N,406,4,4.16
N,508,5,2.71
N,456,72,4.62
N,28,92,3.41
N,273,28,1.15
N,697,58,3.57
N,357,70,8.21
N,52,46,4.78
N,657,40,8.30
N,342,70,4.05
N,40,46,1.63
N,366,57,7.58
N,327,47,8.08
N,716,60,6.89
N,876,80,4.04
N,760,49,7.43
N,311,66,6.07
N,34,91,8.04
N,505,19,5.69
N,124,58,8.81
N,558,31,3.35
N,734,16,7.28
N,213,33,3.93
N,366,15,5.42
N,885,96,4.43
N,471,27,8.98
N,441,7,9.10
N,832,99,4.38
N,208,51,4.49
N,795,17,5.44
N,722,35,1.52
N,920,92,8.84
N,559,23,7.29
N,0,87,4.38
N,93,95,0.60
N,783,41,4.05
N,597,0,0.27
N,895,35,1.21
N,375,76,8.74
N,687,87,3.34
N,222,35,9.53
N,301,61,1.89
N,189,23,5.45
N,991,54,6.85
N,644,61,7.96
N,791,80,1.00
N,643,73,6.19
N,156,63,3.81
N,718,71,0.85
N,566,47,3.12
N,392,73,7.15
N,620,71,3.52
N,236,86,2.72
N,679,51,6.58
N,13,65,8.93
N,668,9,2.15
N,195,36,7.62
N,602,64,9.61
N,64,5,0.21
N,782,90,3.20
N,345,20,9.94
N,59,72,9.20
N,552,18,4.99
N,814,24,7.02
N,783,0,4.12
N,855,0,3.49
N,120,41,8.90
N,359,9,4.24
N,814,37,7.57
N,452,65,7.82
N,392,15,9.77
N,435,32,5.04
N,537,82,1.70
N,366,33,6.12
N,864,27,0.44
N,742,82,4.76
N,382,62,8.61
N,105,74,7.83
N,849,12,0.66
N,656,36,5.24
N,628,40,0.37
N,169,76,7.86
N,859,55,9.34
N,179,47,2.66
N,644,57,7.21
N,902,2,4.33
N,504,83,3.07
N,797,18,4.03
N,251,61,0.40
N,741,24,1.60
N,253,97,2.22
N,823,27,2.94
N,128,68,2.67
N,440,16,3.75
N,706,91,8.06
N,635,80,4.18
N,205,60,2.94
N,389,78,7.96
N,462,29,9.19
N,398,68,3.39
N,303,76,8.25
N,399,97,9.66
N,280,20,3.38
N,520,80,1.04
N,422,98,4.23
N,824,45,1.43
N,797,49,2.08
N,261,77,6.47
N,203,19,4.98
N,200,65,7.15
N,457,38,4.15
N,364,52,10.00
N,589,74,5.88
N,778,51,3.21
N,992,2,2.15
N,99,27,3.01
N,481,80,2.41
N,127,74,4.95
N,24,37,8.39
N,117,21,4.09
N,88,18,3.20
N,964,5,4.91
N,390,65,3.74
N,143,6,0.44
N,643,82,3.40
N,64,43,3.29
N,842,95,7.06
N,862,50,1.74
N,796,5,0.69
N,849,16,0.48
N,139,75,1.12
N,692,85,0.23
N,967,32,7.71
N,849,3,9.54
N,582,13,1.44
N,634,18,0.98
N,970,99,6.15
N,916,51,3.40
N,971,75,6.05
N,539,54,7.23
N,327,65,9.50
N,170,52,8.92
N,529,64,1.07
N,119,74,0.47
N,952,11,0.62
N,582,58,6.67
N,715,15,4.48
N,444,87,2.44
N,262,59,4.00
N,420,5,7.94
N,182,81,5.50
N,245,27,7.56
N,470,38,8.96
N,347,74,6.54
N,755,88,1.83
N,599,19,1.97
N,206,65,2.60
N,401,58,0.84
N,459,12,8.74
N,838,43,4.33
N,333,22,2.71
N,937,73,0.02
N,152,67,9.97
N,303,78,8.28
N,548,1,9.91
N,795,39,1.83
N,408,43,0.22
N,123,60,3.77
N,579,53,2.65
N,628,98,9.90
N,344,80,0.40
N,945,40,1.07
N,12,62,0.71
N,143,22,8.41
N,766,41,4.24
N,689,27,4.99
N,668,11,2.64
N,673,58,1.39
N,576,71,6.94
N,476,34,9.25
N,237,9,8.30
N,993,17,7.37
N,913,33,3.80
N,323,10,9.28
N,504,88,9.26
N,458,31,6.52
N,444,57,4.00
N,43,94,7.17
N,642,7,5.59
N,457,80,3.47
N,563,15,5.51
N,907,62,2.00
N,812,57,6.68
N,858,56,9.09
N,470,40,5.30
N,712,42,3.22
N,972,33,9.63
N,518,57,6.37
N,890,58,5.21
N,300,93,4.06
N,113,49,5.48
N,768,93,4.96
N,343,6,8.16
N,585,96,8.97
N,919,30,7.86
N,465,12,3.27
N,169,68,6.10
N,127,90,9.26
N,6,94,9.35
N,74,6,9.09
N,813,23,3.10
N,906,15,6.48
N,563,10,5.55
N,756,21,4.70
N,217,46,9.92
N,776,42,3.47
N,493,98,2.30
N,522,74,5.59
N,887,65,0.85
N,756,5,7.34
N,298,81,0.02
N,212,64,1.76
N,95,40,9.84
N,880,43,1.41
N,398,61,0.36
N,665,64,2.31
N,881,81,2.56
N,25,91,0.93
N,183,33,2.78
N,234,50,4.88
N,212,73,4.22
N,42,33,0.81
N,113,61,3.21
N,390,62,6.84
N,391,24,4.27
N,50,74,2.92
N,378,91,1.34
N,347,31,3.70
N,252,52,7.77
N,279,9,4.11
N,184,34,4.90
N,901,89,7.46
N,814,44,1.42
N,678,59,8.85
N,837,6,8.77
N,249,7,4.11
N,146,44,7.15
N,5,14,4.93
N,677,62,0.86
N,301,23,1.25
N,606,90,0.47
N,641,74,0.39
N,240,23,9.68
N,372,39,1.50
N,64,39,1.47
N,195,3,7.45
N,228,51,6.05
N,815,95,8.61
N,752,87,7.34
N,606,67,6.96
N,961,69,6.29
N,918,38,1.53
N,141,14,7.21
N,528,12,6.27
N,866,26,5.63
N,145,67,7.47
N,358,91,1.25
N,843,82,7.42
N,529,26,8.74
N,881,5,1.81
N,606,51,7.00
N,849,82,8.92
N,152,77,1.25
N,964,99,7.16
N,329,42,6.51
N,670,35,2.20
N,132,53,2.94
N,110,48,9.72
N,863,30,3.80
N,94,51,9.63
N,866,71,3.13
N,357,1,0.89
N,648,3,8.10
N,848,0,8.76
N,930,5,2.14
N,690,43,4.28
N,903,31,3.33
N,328,3,9.05
N,440,35,2.88
N,214,13,6.90
N,38,35,6.57
N,490,5,3.18
N,500,88,3.85
N,959,67,3.54
N,322,36,3.40
N,458,99,3.63
N,874,44,2.98
N,396,99,7.10
N,990,24,4.66
N,492,34,1.15
N,936,40,8.69
N,132,58,5.08
N,879,21,2.28
N,832,27,9.42
N,483,84,0.97
N,217,93,2.59
N,15,31,3.43
N,261,16,4.26
N,593,54,7.24
N,330,37,9.23
N,265,38,4.24
N,267,11,2.50
N,86,52,4.28
N,414,30,3.62
N,402,1,7.43
N,447,42,1.78
N,849,86,8.24
N,198,16,9.77
N,981,93,4.31
N,349,88,7.87
N,489,8,8.68
N,249,33,2.08
N,936,22,3.61
N,763,88,5.22
N,840,97,2.00
N,747,82,0.77
N,903,26,7.35
N,273,74,0.36
N,314,28,3.87
N,892,2,9.77
N,760,18,3.37
N,303,40,0.33
N,111,98,7.67
N,95,4,0.04
N,325,57,1.71
N,860,89,0.04
N,354,57,1.78
N,753,84,9.69
N,785,6,2.33
N,969,96,4.17
N,869,89,6.38
N,168,56,5.44
N,410,7,1.59
N,81,46,1.00
N,294,81,4.25
N,352,74,4.40
N,461,31,0.96
N,376,96,2.25
N,204,61,4.40
N,908,88,9.52
N,653,26,0.89
N,558,27,8.30
N,500,64,8.63
N,536,1,5.46
N,219,13,7.45
N,667,72,7.91
N,457,71,8.07
N,241,92,2.97
N,164,93,6.99
N,688,54,0.26
N,818,27,3.67
N,246,42,9.45
N,746,64,7.32
N,55,84,1.93
N,582,56,8.16
N,850,85,5.54
N,200,32,7.12
N,456,16,7.50
N,717,67,0.60
N,269,89,2.33
N,88,79,7.64
N,32,89,0.53
N,495,73,3.51
N,953,46,0.50
N,580,99,1.96
N,467,19,0.15
N,83,5,0.27
N,194,16,8.70
N,909,48,3.91
N,950,44,1.84
N,900,0,5.57
N,478,37,5.76
N,430,37,4.03
N,533,58,3.99
N,856,9,2.54
N,61,5,3.85
N,27,34,7.72
N,641,66,2.78
N,315,68,0.88
N,903,36,0.64
N,974,92,3.64
N,509,67,8.03
N,584,3,3.56
N,85,89,1.26
N,172,83,6.16
N,953,27,5.68
N,775,33,5.91
N,246,34,5.01
N,18,61,9.58
N,314,39,8.56
N,930,85,3.41
N,332,83,5.22
N,92,7,5.24
N,589,81,7.37
N,715,55,3.53
N,640,67,7.31
N,901,54,3.78
N,521,98,9.06
N,592,13,2.64
N,896,38,3.08
N,414,25,3.96
N,637,53,3.41
N,553,90,9.57
N,133,12,5.84
N,689,98,2.72
N,912,45,3.68
N,440,1,4.52
N,418,77,6.77
N,22,98,4.18
N,165,18,7.30
N,272,17,8.40
N,345,92,2.42
N,56,71,7.73
N,708,73,4.35
N,124,88,2.76
N,863,27,6.11
N,139,37,9.66
N,182,46,8.28
N,270,53,1.51
N,734,73,2.50
N,263,87,8.13
N,316,3,7.64
N,157,39,5.95
N,856,27,3.63
N,721,32,7.19
N,132,94,3.49
N,877,69,8.00
N,231,90,8.09
N,397,46,5.89
N,414,15,4.62
N,211,53,4.36
N,814,99,1.93
N,786,46,2.30
N,37,45,4.80
N,425,25,1.50
N,955,49,9.32
N,333,41,1.96
N,666,70,9.91
N,510,88,6.91
N,259,34,6.68
N,618,10,0.75
N,235,43,6.71
N,747,86,4.49
N,426,95,8.82
N,773,30,2.41
N,628,82,3.82
N,912,51,6.63
N,224,61,9.92
N,560,4,9.50
N,119,11,1.67
N,156,15,4.32
N,595,50,3.83
N,904,37,4.01
N,773,14,6.60
N,472,46,3.68
N,516,28,6.20
N,397,94,1.54
N,559,89,8.39
N,484,66,1.22
N,68,72,3.80
N,359,94,8.63
N,511,25,4.54
N,616,21,7.76
N,145,30,7.63
N,641,82,9.04
N,561,95,5.86
N,732,98,3.33
N,768,24,9.23
N,549,77,0.40
N,888,82,2.58
N,181,51,6.37
N,302,38,7.67
N,681,13,3.68
N,98,38,0.48
N,392,86,0.51
N,744,77,7.26
N,209,79,4.38
N,244,65,4.02
N,247,5,7.01
N,357,40,2.07
N,334,67,4.90
N,740,73,3.14
N,131,12,4.25
N,877,43,4.65
N,484,64,2.19
N,37,13,1.34
N,409,58,0.63
N,262,62,9.70
N,940,66,8.78
N,665,43,2.95
N,529,89,0.34
N,748,84,4.46
